,Tamaño_muestra_casillas,Tamaño_submuestra_votos,Error_maximo_q_025,Error_maximo_mediana,Error_maximo_q_975,Intervalo_M_grande_candidato_nom,Intervalo_M_grande_candidato_cob,Intervalo_M_grande_inter_q_025,Intervalo_M_grande_inter_mediana,Intervalo_M_grande_inter_q_975,Cobertura_m_candidato_nom,Cobertura_m_candidato,Cobertura_m_inter_q_025,Cobertura_m_inter_mediana,Cobertura_m_inter_q_975,Cob_JOAQUIN_DIAZ_MENA,Cob_RENAN_BARRERA_CONCHA,Cob_VIDA_ARAVARI_GOMEZ_HERRERA,Cob_VOTOS_NULOS_CAND_NO_REGIS,Cob_YAMIL_JASMIN_LOPEZ_MANRIQUE
30,350,500,0.0009268240934228164,0.004425662909107064,0.012572802651478072,JOAQUIN_DIAZ_MENA,1.0,0.11194941218282616,0.11846929238600615,0.1258523832354635,JOAQUIN_DIAZ_MENA,1.0,0.11194941218282616,0.11846929238600615,0.1258523832354635,1.0,1.0,1.0,1.0,1.0
31,350,1000,0.0010406713035821542,0.004686082251126766,0.013020845822535107,JOAQUIN_DIAZ_MENA,1.0,0.0796510394063472,0.08450939529534493,0.08948233098828363,JOAQUIN_DIAZ_MENA,1.0,0.0796510394063472,0.08450939529534493,0.08948233098828363,1.0,1.0,1.0,1.0,1.0
32,350,2000,0.0010283803499473328,0.0043771276306756035,0.01274666935847322,JOAQUIN_DIAZ_MENA,1.0,0.05661545127683182,0.06002095083046258,0.06374911498296312,JOAQUIN_DIAZ_MENA,1.0,0.05661545127683182,0.06002095083046258,0.06374911498296312,1.0,1.0,1.0,1.0,1.0
33,350,5000,0.00102622109849482,0.0044990022995978485,0.012109000871798128,JOAQUIN_DIAZ_MENA,1.0,0.0357104909418869,0.03801973519331761,0.04008435020383964,JOAQUIN_DIAZ_MENA,1.0,0.0357104909418869,0.03801973519331761,0.04008435020383964,1.0,1.0,1.0,1.0,1.0
34,350,10000,0.0009640449328877365,0.004279127626106494,0.012130408585219321,JOAQUIN_DIAZ_MENA,0.995,0.0251257142887375,0.026656553230440222,0.02830701588632293,RENAN_BARRERA_CONCHA,0.985,0.02476104952290232,0.026249935133844687,0.027826087405182807,0.995,0.985,0.997,1.0,1.0
35,350,20000,0.0010578568268111987,0.004523926061173494,0.01186960362356676,JOAQUIN_DIAZ_MENA,0.924,0.01745353759231351,0.01854249099109842,0.019562180168904188,RENAN_BARRERA_CONCHA,0.901,0.01731390132591346,0.018290928313261456,0.019413120299890452,0.924,0.901,0.952,0.998,0.968
36,400,500,0.0009064237455993194,0.004349833032855466,0.012113360645697143,JOAQUIN_DIAZ_MENA,1.0,0.11215263540712549,0.11869177395377531,0.1258318936422725,JOAQUIN_DIAZ_MENA,1.0,0.11215263540712549,0.11869177395377531,0.1258318936422725,1.0,1.0,1.0,1.0,1.0
37,400,1000,0.0009408913943331849,0.004108399905766169,0.011936554188878854,JOAQUIN_DIAZ_MENA,1.0,0.07980217715151751,0.08461294958409771,0.08989727415678049,JOAQUIN_DIAZ_MENA,1.0,0.07980217715151751,0.08461294958409771,0.08989727415678049,1.0,1.0,1.0,1.0,1.0
38,400,2000,0.0008766387976040125,0.004071978458976,0.012211714573447082,JOAQUIN_DIAZ_MENA,1.0,0.05662865988827583,0.05999061321184784,0.06339079756095577,JOAQUIN_DIAZ_MENA,1.0,0.05662865988827583,0.05999061321184784,0.06339079756095577,1.0,1.0,1.0,1.0,1.0
39,400,5000,0.0008634429161395899,0.004129631224877139,0.011599481897469755,JOAQUIN_DIAZ_MENA,1.0,0.03592984748021859,0.03801080609276816,0.04032241188365826,JOAQUIN_DIAZ_MENA,1.0,0.03592984748021859,0.03801080609276816,0.04032241188365826,1.0,1.0,1.0,1.0,1.0
40,400,10000,0.0009106955591265783,0.003950809420214613,0.011681848344436804,JOAQUIN_DIAZ_MENA,0.994,0.0251179606733543,0.026726841265617973,0.028360290020170632,RENAN_BARRERA_CONCHA,0.993,0.02483920836353634,0.026330764944255153,0.027956765623754237,0.994,0.993,0.999,1.0,1.0
41,400,20000,0.0008931265687539273,0.004101088461934216,0.011599445931587614,JOAQUIN_DIAZ_MENA,0.945,0.01753160823253186,0.018670583516565892,0.019783428947625536,RENAN_BARRERA_CONCHA,0.937,0.01733400964861086,0.01837914152293965,0.019520069676619196,0.945,0.937,0.974,1.0,0.985
